,Simulation Id,Flow Id,TX bitrate kbit/s,RX bitrate kbit/s,Mean Delay ms,Packet Loss Ratio %
8713,77,55,528030.0597953416,509981.79046126053,0.03680269905533064,0.023715415019762844
8714,77,56,528042.2185430464,427449.66148537,0.09289031198686372,0.1792452830188679
8715,77,57,528065.3268429533,528273.5186660853,0.0029835928961748637,0.0
8716,77,58,528065.3268429533,424664.55499449675,0.11082307692307694,0.17952314165497896
8717,77,59,528065.3268429533,461007.3328694535,0.04942507836990596,0.11634349030470914
8718,77,60,528077.0112308045,422632.144981533,0.1120602787456446,0.181169757489301
8719,77,61,528077.0112308045,421885.76649352367,0.11331672473867596,0.181169757489301
8720,77,62,528077.0112308045,509110.3545877051,0.03990549132947977,0.02535211267605634
8721,77,63,528089.092243277,516176.33327223617,0.015094500723589001,0.01002865329512894
8722,77,64,528089.092243277,527974.0286231402,0.005483069306930693,0.0
8723,77,65,528116.4141436741,521348.99159166584,0.007664962852897474,0.0
8724,77,66,528116.4141436741,528577.8359855756,0.005148812316715543,0.0
8725,77,67,528130.8302238806,417769.71894832276,0.07819450757575758,0.20241691842900303
8726,77,68,528130.8302238806,528703.88636812,0.006248970149253732,0.0
8727,77,69,528130.8302238806,528130.8302238806,0.002565722801788376,0.0
8728,77,70,528130.8302238806,445469.93670307484,0.06252127659574469,0.14285714285714285
8729,77,71,528144.7923507608,410510.193814771,0.15229764705882354,0.20187793427230047
8730,77,72,528144.7923507608,413951.8605787136,0.1265962890625,0.1974921630094044
8731,77,73,528144.7923507608,520770.91624558426,0.010150880989180835,0.0
8732,77,74,528161.3372093022,410329.035279069,0.15614428857715432,0.20414673046251994
8733,77,75,528161.3372093022,506621.50026713347,0.04562003231017771,0.0282574568288854
8734,77,76,528193.1424370434,439097.1745257324,0.0626126213592233,0.15435139573070608
8735,77,77,528209.4557349972,520050.64073368866,0.010517933333333335,0.0
8736,77,78,528226.4248164346,400096.5340561011,0.12001247216035635,0.23116438356164384
8737,77,79,528226.4248164346,234492.96817172464,0.5329393939393939,0.5147058823529411
8738,77,80,528246.5150403521,397181.34245177865,0.1777433789954338,0.22614840989399293
8739,77,81,528246.5150403521,398122.33441552287,0.1253068493150685,0.2356020942408377
8740,77,82,528246.5150403521,432733.0152543512,0.07907777777777777,0.15425531914893617
8741,77,83,528246.5150403521,514609.8575570402,0.021544268077601413,0.0
8742,77,84,528265.003211811,443663.60935279675,0.06626498951781971,0.14669051878354203
8743,77,85,528285.435267857,528283.1321361775,0.0025434759358288774,0.0
8744,77,86,528285.435267857,528565.0612202092,0.005711517857142858,0.0
8745,77,87,528285.435267857,528053.957894507,0.0063190357142857145,0.0
8746,77,88,528305.5853800883,519186.7750609829,0.011245844155844157,0.0
8747,77,89,528305.5853800883,528305.5853800883,0.0025485610200364304,0.0
8748,77,90,528375.9862975412,419959.09863374074,0.09004172839506173,0.16322314049586778
8749,77,91,528400.292577199,417710.24986646086,0.09463708439897699,0.16631130063965885
8750,77,92,528400.292577199,349577.896207892,0.11505981595092024,0.3034188034188034
8751,77,93,528425.7966517191,512709.8998125264,0.018504288747346075,0.014644351464435146
8752,77,94,528425.7966517191,501428.1821209766,0.056479782608695656,0.03765690376569038
8753,77,95,528425.7966517191,529570.3458327145,0.003289917864476386,0.0
8754,77,96,528453.947368421,425769.4986970768,0.07591151832460734,0.18201284796573874
8755,77,97,528453.947368421,528405.6672280333,0.005637642105263158,0.0
8756,77,98,528484.3488668881,529212.8588437624,0.0036629589632829374,0.0
8757,77,99,528484.3488668881,528475.9707987539,0.006446501079913607,0.0
8758,77,100,528484.3488668881,381189.1176446851,0.10372317073170732,0.2727272727272727
8759,77,101,528515.625,380817.00453707756,0.1057340625,0.27765237020316025
8760,77,102,528581.9490571065,402435.4145022084,0.1039557632398754,0.21515892420537897
8761,77,103,528699.0576428834,374172.7869618249,0.15470898876404496,0.288
8762,77,104,528699.0576428834,529027.7607694264,0.0026070769230769233,0.0
8763,77,105,528699.0576428834,528712.1984369691,0.006247712082262211,0.0
8764,77,106,528741.512568037,403947.7553501865,0.09005123674911662,0.22252747252747251
8765,77,107,528788.5273972602,515593.0763369588,0.01423813559322034,0.0028169014084507044
8766,77,108,528788.5273972602,529705.2154195012,0.006939260273972603,0.0
8767,77,109,528836.9101383922,383832.13741190516,0.10657520000000001,0.26253687315634217
8768,77,110,528836.9101383922,383733.9444651708,0.10829720000000001,0.26253687315634217
8769,77,111,528950.7179063484,368383.5157679308,0.16630863636363638,0.2948717948717949
8770,77,112,528950.7179063484,380661.7484379411,0.11081212121212122,0.2689873417721519
8771,77,113,528950.7179063484,390450.7665319197,0.09521392405063292,0.25
8772,77,114,529012.9680492299,384379.6342066238,0.09170622222222223,0.2671009771986971
8773,77,115,529156.3717820183,529167.470698291,0.006208184931506849,0.0
8774,77,116,529233.407858871,374552.94245150103,0.13859166666666667,0.2558139534883721
8775,77,117,529512.8248922467,366811.6777608889,0.12254135802469136,0.2956521739130435
8776,77,118,529512.8248922467,366239.63828183874,0.11873024691358026,0.3017241379310345
8777,77,119,529512.8248922467,509358.8798820928,0.01854293103448276,0.0
8778,77,120,529512.8248922467,366048.078331276,0.11829320987654321,0.2956521739130435
8779,77,121,529636.5489130435,483941.4867583881,0.08166359223300972,0.07207207207207207
8780,77,122,529636.5489130435,360520.35890582815,0.13342091503267975,0.3169642857142857
8781,77,123,529636.5489130435,528921.39640359,0.0069994782608695655,0.0
8782,77,124,529761.5714557692,507236.88667103206,0.016981875,0.0
